Timestamp,Event_Type,Transaction_ID,ID_Tag,Meter_Start,Meter_Stop,Reason,Label
2025-12-11T21:59:11+00:00,StartTransaction,1,YUNUS_TAG,0,,,normal
2025-12-11T21:59:11+00:00,StartTransaction,1,YUNUS_TAG,0,,,normal
2025-12-11T21:59:12+00:00,StartTransaction,1,YUNUS_TAG,0,,,normal
2025-12-11T21:59:12+00:00,StartTransaction,1,YUNUS_TAG,0,,,normal
2025-12-11T21:59:12+00:00,StartTransaction,1,YUNUS_TAG,0,,,normal
2025-12-11T21:59:12+00:00,StartTransaction,1,YUNUS_TAG,0,,,normal
2025-12-11T21:59:12+00:00,StartTransaction,1,YUNUS_TAG,0,,,normal
2025-12-11T21:59:12+00:00,StartTransaction,1,YUNUS_TAG,0,,,normal
2025-12-11T21:59:12+00:00,StartTransaction,1,YUNUS_TAG,0,,,normal
2025-12-11T21:59:12+00:00,StartTransaction,1,YUNUS_TAG,0,,,normal
2025-12-11T22:00:14+00:00,StopTransaction,1,,,0,,normal
2025-12-11T22:00:14+00:00,StopTransaction,1,,,0,,normal
2025-12-11T22:00:14+00:00,StopTransaction,1,,,0,,normal
2025-12-11T22:00:14+00:00,StopTransaction,1,,,0,,normal
2025-12-11T22:00:14+00:00,StopTransaction,1,,,0,,normal
2025-12-11T22:00:14+00:00,StopTransaction,1,,,0,,normal
2025-12-11T22:00:14+00:00,StopTransaction,1,,,0,,normal
2025-12-11T22:00:14+00:00,StopTransaction,1,,,0,,normal
2025-12-11T22:00:14+00:00,StopTransaction,1,,,0,,normal
2025-12-11T22:00:14+00:00,StopTransaction,1,,,0,,normal
